cdsCode|lea|priorityNumber|numMisassignments|numMaterials|numFacilities|meetingDate|performance|additionalInfo|year
17640140000000|Kelseyville Unified|1|0|0|0|2019-10-15|Met|The 2018-­19 Williams Report showed that 100% of KVUSD teachers are fully authorized to teach in California. The following is a breakdown of the types of credentials held by KVUSD teachers in 2018-­19.  Teachers holding a Clear Credential: 62 Teachers holding a Preliminary Credential: 15 Teachers holding an Intern Permit: 4 Teachers holding a Provisional Intern Permit: 10 Teachers holding a Short ­Term Staff Permit: 2|2019
19647336017701|Kenter Canyon Elementary Charter|1|0|0|0|2019-10-24|Met||2019
21653340000000|Kentfield Elementary|1|0|0|0|2019-10-15|Met||2019
49707890000000|Kenwood|1|||0||Not Met||2019
10101080127514|Kepler Neighborhood|1|0|0|0|2019-10-09|Met|We utilize online learning platforms including Eureka Math, Khan Academy, and Reading Horizons.  If students do not have access to the online materials, we provide paper copies.  There are no vacant positions; only one teacher does not have her CLAD at this time.  She does not have any EL students.  We have a full-time maintenance and custodian as well as one other full-time custodian.  Each day, our custodian walks the building and ensures a safe and clear facility.|2019
19646420000000|Keppel Union Elementary|1|1|0|1|2019-11-14|Met||2019
10739990000000|Kerman Unified|1|0/0%|0/0%|0|2019-10-17|Met|Kerman Unified School District has met the requirements for teacher assignments. All students in the District have access to their own copies of instructional materials. All schools in KUSD are considered in "good repair" as evidenced in the annual SARC report.|2019
15101570000000|Kern County Office of Education|1|0|0|0|2019-10-08|Met||2019
15635290000000|Kern High|1|2|0|0|2019-10-07|Met|Upon reviewing teacher misassignments and vacancies for 2018-19, it was determined that an ELD teacher was misassigned as they did not have the appropriate authorization and there was a vacancy due to a mid-year retirement. The teacher misassignment was resolved immediately and the teacher was removed from teaching the class. In regard to the vacancy, it was decided that the position would not be flown upon the start of the second semester.|2019
15635291530435|Kern Workforce 2000 Academy|1|0|0|0|2019-10-07|Met||2019
15635450000000|Kernville Union Elementary|1|0|0|0|2019-10-08|Met|Teachers at KUSD were 100% assigned appropriately in 2018-2019. Teachers were 88% fully credentialed in 2018-2019.  KUSD School Facility rating is Exemplary. The Annual LCAP Survey indicated that the majority of students, parents and staff feel that teachers are supportive of students, instructional materials and supplies are adequately provided, and facilities are in good condition. Positive responses of these indicators were 63% from students, 74% from parents, and 74% from staff. As applicable, 100% of all school sites promptly address any complaints or other deficiencies identified throughout the academic year and provide information annually on progress meeting this standard to the local governing board at a regularly scheduled meeting and reports to stakeholders and the public through the Dashboard.|2019
50711346113286|Keyes to Learning Charter|1|00.0%|00.0%|0|2019-10-08|Met|All teaching positions are filled and teaching staff are properly credentialed.  KTL has no mis-assignments or vacant teaching positions. All of KTL's students have access to their own copies of standards-aligned instructional materials.  Using the State of California's Facility Inspection Tool (FIT), both of KTL's facilities earned a rating of "GOOD".|2019
50711340000000|Keyes Union|1|The district has 0% of misassignments of teachers of  English Learners, and the district has 0% total teacher missasignemnets and no vacant positions|0%|0|2019-10-08|Met|Keyes Union School District is committed to providening our students with the best instruction possible. Our teachers are all fully crendtialed and professionaly trained.  We have no missasigned teachers. All students have access to curriculum-aligned instructional materials. Our schools facilities are functional and in good repair and we have clean, safe and orderly school sites.|2019
49402536116958|Kid Street Learning Center Charter|1|0|0|0|2019-09-12|Met||2019
37679910139394|Kidinnu Academy|1|0|0|0|2019-11-12|Met||2019
30665300134221|Kinetic Academy|1|0|0|0|2019-06-19|Met|As reported in the LCAP Annual Updates for 2018-19: • 100% of teachers had the appropriate credential(s) as documented in CALPADS. • 100% of students had access to their own copies of standards-based instructional materials for use at school and home. • All facilities met standards, as reported on the School Accountability Report Card. • 100% of students had access to State Standards-aligned instruction and materials.|2019
27660500000000|King City Union|1|O misassignments and 2 or 1.5% vacant positions|0|3|2019-01-23|Met|The King City Union School District includes three elementary schools and one middle school.  Each of the campuses received an overall rating of "good," with the elementary campuses receiving a rating of fair or poor in the specific category of external/playground.  Beginning in the summer of 2019 and concluding in September of 2019, new playground equipment was installed, inspected, and approved for student use at all three elementary campuses.|2019
37683386119598|King-Chavez Academy of Excellence|1|0|0|0|2019-12-12|Met||2019
37683380109033|King-Chavez Arts Academy|1|0|0|0|2019-12-12|Met|These standards are based on Williams settlement-driven Education Code sections that do not apply to charter schools, unless charter schools have written them into their charter petitions.|2019
37683380109041|King-Chavez Athletics Academy|1|0|0|0|2019-12-12|Met|These standards are based on Williams settlement-driven Education Code sections that do not apply to charter schools, unless charter schools have written them into their charter petitions.|2019
37683380118851|King-Chavez Community High|1|0|0|0|2019-12-12|Met||2019
37683380111906|King-Chavez Preparatory Academy|1|0|0|0|2019-12-12|Met||2019
37683386040190|King-Chavez Primary Academy|1|0|0|0|2019-12-12|Met|These standards are based on Williams settlement-driven Education Code sections that do not apply to charter schools, unless charter schools have written them into their charter petitions.|2019
10622650000000|Kings Canyon Joint Unified|1|3/<1%|0/0%|0|2019-10-22|Met||2019
16101650000000|Kings County Office of Education|1|0/0%|0/0%|0|2019-10-15|Met||2019
54719690000000|Kings River Union Elementary|1|0|0|0|2019-10-14|Met||2019
16639416010474|Kings River-Hardwick Elementary|1|0/0%|0/0%|0|2019-10-08|Met||2019
16639410000000|Kings River-Hardwick Union Elementary|1|0/0%|0/0%|0|2019-10-08|Met||2019
16639580136556|Kings Valley Academy II|1|0, 0,  and1 teacher vacancy|0|0|2019-10-24|Met||2019
10622400000000|Kingsburg Elementary Charter|1|2018-2019 Misassigned Teachers of EL = 0% - Total Teacher Misassignments = 1 - Vacant Teacher Positions = 0|0|0|2019-10-14|Met|In 2018-2019, the district had 1 misassigned teacher. Since then, that teacher has completed the appropriate courses and currently, the district has no misassigned teachers for the 2019-2020 school year.|2019
10622570000000|Kingsburg Joint Union High|1|Misassignments of teachers of English Learners: 0/0%; Total teacher misassignments: 1/1.7%; Vacant teacher psoitions: 0/0%|0/0|0|2019-10-14|Met||2019
19647330128512|KIPP Academy of Innovation|1|0|0|0|2019-06-20|Met||2019
19647330101444|KIPP Academy of Opportunity|1|0|0|0|2019-06-20|Met||2019
37683380101345|KIPP Adelante Preparatory Academy|1|9|0|0|2019-06-20|Met|From its founding through the 2018-19 school year, KIPP Adelante Preparatory Academy was managed by KIPP San Diego Public Schools. In July 2019, KIPP San Diego merged with KIPP LA to form KIPP SoCal Public Schools.|2019
38684780101337|KIPP Bayview Academy|1|0|0|0|2019-06-05|Met||2019
38771310137307|KIPP Bayview Elementary|1|0|0|0|2019-06-05|Met||2019
01612590115014|KIPP Bridge Academy|1|0|0|0|2019-06-05|Met||2019
19647330121707|KIPP Comienza Community Prep|1|0|0|0|2019-06-20|Met||2019
19734370137893|KIPP Compton Community|1|0|0|0|2019-06-20|Met||2019
19647330135517|KIPP Corazon Academy|1|0|0|0|2019-06-20|Met||2019
19647330121699|KIPP Empower Academy|1|0|0|0|2019-06-20|Met||2019
41690050132068|KIPP Excelencia Community Preparatory|1|0|0|0|2019-06-05|Met||2019
43693690106633|KIPP Heartwood Academy|1|0|0|0|2019-06-05|Met||2019
43694500129205|KIPP Heritage Academy|1|0|0|0|2019-06-05|Met||2019
19647330131771|KIPP Ignite Academy|1|0|0|0|2019-06-20|Met||2019
19647330127670|KIPP Iluminar Academy|1|0|0|0|2019-06-20|Met||2019
01613090114421|KIPP King Collegiate High|1|0|0|0|2019-06-05|Met||2019
19647330100867|KIPP Los Angeles College Preparatory|1|0|0|0|2019-06-20|Met||2019
43771490137315|KIPP Navigate College Prep|1|0|0|0|2019-06-05|Met||2019
19647330125609|KIPP Philosophers Academy|1|0|0|0|2019-06-20|Met||2019
43693690129924|Kipp Prize Preparatory Academy|1|0|0|0|2019-06-05|Met||2019
19647330131797|KIPP Promesa Prep|1|0|0|0|2019-06-20|Met||2019
19647330117903|KIPP Raices Academy|1|0|0|0|2019-06-20|Met||2019
38684780101352|KIPP San Francisco Bay Academy|1|0|0|0|2019-06-05|Met||2019
38684780127530|KIPP San Francisco College Preparatory|1|0|0|0|2019-06-05|Met||2019
43694270116889|KIPP San Jose Collegiate|1|0|0|0|2019-06-05|Met||2019
19647330125625|KIPP Scholar Academy|1|0|0|0|2019-06-20|Met||2019
19647330125641|KIPP Sol Academy|1|0|0|0|2019-06-20|Met||2019
01613090101212|KIPP Summit Academy|1|0|0|0|2019-06-05|Met||2019
41689990135608|KIPP Valiant Community Prep|1|0|0|0|2019-06-05|Met||2019
19647330129460|KIPP Vida Preparatory Academy|1|0|0|0|2019-06-20|Met||2019
52715550000000|Kirkwood Elementary|1|0|0|0|2019-10-07|Met||2019
16639580000000|Kit Carson Union Elementary|1|0|0|0|2019-10-16|Met||2019
47703750000000|Klamath River Union Elementary|1|0;0;0|0|0|2019-10-08|Met||2019
12629010000000|Klamath-Trinity Joint Unified|1|||0||Not Met||2019
12629190000000|Kneeland Elementary|1|0|0|0|2019-10-07|Met||2019
50711420000000|Knights Ferry Elementary|1|0|0|0|2019-11-14|Met||2019
07617050000000|Knightsen Elementary|1|0|0|0|2019-09-11|Met||2019
19647336017743|Knollwood Preparatory Academy|1|0|0|0|2019-10-23|Met|Knollwood Preparatory Academy continued to have zero misassignments of teachers of English learners and zero total teacher misassignments. The number of vacant teacher positions also continues to be zero. Zero students in Knollwood Preparatory Academy were without access to their own copies of instructional materials again this year. Zero instances of facilities not meeting “good repair” were reported on the most recent facilities Inspection.|2019
01611920127696|Knowledge Enlightens You (KEY) Academy|1|2 teacher misassignments|0|0|2019-10-24|Met|As of October 2019, we have two teaching vacancies in our teaching program. We filled the positions with long-term substitute teachers. All students have access to books and materials. Most textbooks are also available online, so students may access the curriculum at home as well. KEY Academy's facility is owned by Hayward Unified School District and a portion of that facility is occupied by another elementary school. Hayward Unified maintains the facility and makes improvements on the ground when needed. KEY Academy periodically checks the facility to ensure the building is properly maintained. KEY Academy is also renting from a private entity. KEY Academy works with the landlord to ensure the property is cleaned, maintained, and safe.|2019
17640220000000|Konocti Unified|1|Rate of Teacher Misassignment:  Teachers with Full Credential (District Wide) = 133; Teachers without Full Credential (District Wide) = 52; Teachers teaching outside Subject Area of Competency (District Wide) = 8|0% of Students|5|2019-10-16|Met|For a detailed report out of Local Indicator (Priority 1) - Appropriately Assigned Teachers, Access to Curriculum-Aligned Instructional Materials, and Safe, Clean and Functional School Facilities for Konocti Unified School District, visit http://konoctiusd.org/lcap|2019
19646590000000|La Canada Unified|1|2/ 1.4%|0/ 0%|3|2019-10-29|Met|During the 2018-19 school year,  two teachers did not have the authorization to teach English learners.  A Physical Education teacher assigned to K-6 students at one elementary site did not hold the Crosscultural Language and Academic Development (CLAD) certificate. The second teacher taught one section of Science at the High School.  She worked under the mentorship of a colleague who had the CLAD certificate.   The November 2018 FIT data revealed the following information: * two of the three elementary schools indicated “fair repair” in an external part of the campus. * at LCHS, the stadium restroom indicated “fair repair”. La Canada Unified School District (LCUSD) is currently in the process of expending bond funds generously approved by La Canada voters in 2017. Since this report was completed, all three indicators showing “fair repair” have been ameliorated and several extra projects have been completed.  At the elementary sites, perimeter fencing was installed, and new locking systems were added at the high school. Bond funded projects will continue throughout the district over the next 10-12 years as prescribed in our Facilities Master Plan. With additional funding from the La Canada Flintridge Education Foundation (LCFEF), Parent Teacher Student Association (PTSA), Boosters Club and the general fund, the creation of a Student Wellness Center at the High School was established to address LCAP goals for student wellness.|2019
30665630000000|La Habra City Elementary|1|0|0|0|2019-01-10|Met||2019
41689400000000|La Honda-Pescadero Unified|1|0|0|0|2019-10-10|Met||2019
37681970000000|La Mesa-Spring Valley|1|0|0|0|2019-10-01|Met||2019
54105465430327|La Sierra High|1|0|0|0|2019-10-09|Met||2019
19646346014518|La Tijera K-8 Charter School Academy of Excellence|1|||0||Not Met For Two or More Years||2019
19649076021984|La Verne Science and Technology Charter|1|0|0|0|2019-10-16|Met||2019
23656230112300|La Vida Charter|1|0|0|0|2019-02-06|Met||2019
07617130000000|Lafayette Elementary|1|0|0|0|2019-10-16|Met|The Lafayette School District has no misassignments of teachers of English language learners, no teacher misassignments and no vacant teacher positions.  All students have access to their copies of standards-aligned instructional materials for use at school and home.  According to our most recent School Accountability Report Card, there are no instances where facilities do not meet the "good repair" standard. Our facilities are currently undergoing renovation and repair due to the passage of a local bond measure.|2019
30665550000000|Laguna Beach Unified|1|0|0|0|2019-10-22|Met|LBUSD school and district administrators strategically plan with the Human Resources Department to refine systemic approaches to teacher recruitment, development, and retention. To ensure a smooth and successful transition into the teaching profession, we work closely with the new teachers through mentorship and coaching. Professional learning continues for teachers beyond their induction years, as LBUSD engages all educators in personalized professional development and ongoing self-reflection.  LBUSD educators provide high quality and effective instruction.  An essential element to teaching and learning is the quality of the instructional resources, methods, and assessments needed to help students develop critical skills and knowledge. 100% of our students have access to course instructional materials.  LBUSD recognizes that the physical environmental and social aspects of LBUSD schools have a profound impact on student experiences, attitudes, behaviors, and performance. Our 4C’s Learning Environment (4CLE) initiative continues to transform the classroom and learning environments throughout the district. This initiative includes teachers designing learning spaces to facilitate learner-centered experiences. The Facilities Department provides collaborative support for the 4CLE initiative. Continuous improvement of existing structures and facilities is a top priority for the Facilities Department.|2019
21653420000000|Laguna Joint Elementary|1|0|0|0|2019-10-17|Met||2019
27660760000000|Lagunita Elementary|1|0|0|0|2019-10-29|Met||2019
21653590000000|Lagunitas Elementary|1|The Lagunitas School District has no teacher misassignments.|100%|0|2019-10-17|Met|The Lagunitas School District has been able to hire and assign fully-credentialed teachers in all classes for many years and has consistently had the capacity to to provide all students with curriculum-aligned instructional materials and clean, safe school facilities.|2019
17640550108340|Lake County International Charter|1|0|0|0|2019-10-14|Met||2019
17101730000000|Lake County Office of Education|1|0 misassignments and 0 vacant teacher positions|0%|0|2019-06-12|Met||2019
11625960000000|Lake Elementary|1|0|0|0|2019-09-17|Met||2019
33751760000000|Lake Elsinore Unified|1|1 for EL, 1 for Total Teacher Mis-assignments, and 0 Vacancies|0|0|2019-11-14|Met|The District has continued to place an emphasis on meeting the State's priority area and requirements for appropriately assigned teachers, access to curriculum-aligned instructional materials, and safe, clean and functional school facilities. To meet these requirements, the District team has continued to partner with stakeholders to meet each area. The Personnel Division partnering with school site personnel to successfully recruit and retain of appropriately assigned and credentialed teachers has continued to be a strength even though the State has continued to experience a teacher shortage. Also, the District has continued to adopt Standards-aligned textbooks and materials for secondary History Social Science. Lastly, all schools were identified as "Exemplary" in the 2018/19 Facility Inspection Tool (F.I.T.) Reports.|2019
09619030000000|Lake Tahoe Unified|1|0|0|3|2019-10-22|Met||2019
17640300000000|Lakeport Unified|1|0%|0%|0|2019-05-29|Met|As applicable, 100% of all school sites promptly address any complaints or other deficiencies identified throughout the academic year and provide information annually on progress meeting this standard to the local governing board at a regularly scheduled meeting and reports to stakeholders and the public through the Dashboard.|2019
43694920000000|Lakeside Joint|1|Zero percent misalignments of teacher of English Learners, Zero teacher misassignments, and a single part-time music teacher position vacant.|Zero percent of students.|0|2019-10-02|Met|With the exception of a highly qualified part-time music teacher, Lakeside JSD has met all of the local performance indicators or criteria for Priority 1.|2019
15635520000000|Lakeside Union|1|3 teachers. 4.5%|0|10|2019-10-08|Met|The 3 mis-assigned teachers are employed with a Provisional Intern Permit, Short-Term Staff Permit, or as an Intern.  All are progressing toward a full teaching credential. The Facilities Inspection Tool (FIT), dated December 27, 2018 was utilized at each site to determine the total district number of 10 identified instances where facilities do not meet the “good repair” standard.  Below is a brief summary of the FIT for each school site. • Lakeside School has an overall rating of 98.40%, with a school rating of Good.  The 7 reported deficiencies have been repaired. • Suburu School has an overall rating of 99.52%, with a school rating of Exemplary.  The 3 reported deficiencies have been repaired.|2019
16639660000000|Lakeside Union Elementary|1|0/0%|0/0%|0|2019-10-10|Met||2019
37681890000000|Lakeside Union Elementary|1|0|0|0|2019-10-10|Met|This information was derived from 100% compliance with the Williams Act and our annual School Accountability Report Cards in the 2018-2019 school year. Although our SARCs indicate the minimum requirements were met with the FIT, our FIT was conducted internally and lacked depth. As such, we commissioned an outside auditor to conduct a FIT assessment. This more intensive evaluation revealed aging buildings and infrastructure resulting in a recognized need for renovation.|2019
39767600000000|Lammersville Joint Unified|1|0|0|0|2019-10-16|Met||2019
15635600000000|Lamont Elementary|1|0|0|0|2019-08-27|Met|Summary: The Williams Act post-visit report indicates there were no teacher misassignments and all positions were full district wide. All students at all school sites had books for every subject in the classroom and a few extra to take home if requested by a student or in case a student lost any of their textbooks. Students understand that they don’t pay for textbooks even when lost and the textbook is replaced the same school day. The report shows that all facilities district wide met the standard conditions. Overall there were no findings.|2019
19646670000000|Lancaster Elementary|1|0|0|0|2019-10-15|Met|Access to curriculum aligned text is verified through our Williams review process, and internal quality control measures to ensure that students are equipped with the relevant material necessary to be successful in today's 21st century classroom.|2019
19647330108928|Larchmont Charter|1|0|0|0|2019-11-05|Met||2019
21653670000000|Larkspur-Corte Madera|1|0|0|0|2019-10-23|Met||2019
41689570000000|Las Lomitas Elementary|1|0% EL, 0% total teachers, 0% vacancy|0% are without access|0|2019-10-09|Met|Las Lomitas Elementary School District opened 31 new classrooms in the 2018-2019 school year. This year the District will open 3 new classrooms to replace portable classrooms, a campus Administration building, and traffic/ parking improvements to one campus to improve campus safety coming and going from school. Most buildings are in good repair, and no Williams complaints or deficiencies have been identified. The District passed a bond in June 2018 to update and modernize the existing buildings and infrastructure and will begin modernization work in 2021.  LLESD is committed to attract and retain the most qualified teachers to support ALL learners in the district. Staff members promptly fill vacancies while assuring 100% compliance of teacher assignments based upon their qualifications. The district has also adopted a diversity and inclusion statement which serves to guide recruitment. The statement can be found at http://llesd.ca.schoolloop.com/|2019
19101990135582|LA's Promise Charter High #1|1|0|0|0|2019-10-10|Met||2019
19101990134361|LA's Promise Charter Middle #1|1|0|0|0|2019-09-26|Met||2019
19646830000000|Las Virgenes Unified|1|0|0|0|2019-10-15|Met||2019
19101990128025|Lashon Academy|1|0|0|0|2019-10-23|Met||2019
18101810000000|Lassen County Office of Education|1|0|0|0|2019-04-17|Met||2019
18641390000000|Lassen Union High|1|0|0|0|2019-04-09|Met||2019
52715630000000|Lassen View Union Elementary|1|0|0|4|2019-06-25|Met|We have three areas that met "Fair" and one area that met "Poor" in our Facilities Inspection Report. The three areas of "Fair" are Interior, Structural, and External.  The primary reason for this was due to the presence of termites.  During July of 2019, we tented our school and spent $55,000 in order to exterminate the termites.  We still have repair work to do and have begun the process of taking a Bond to the March 2020 election.  We are also working with the company SchoolWorks to apply for modernization and new construction.    The one area that was ranked as "Poor" was our restrooms.  Our restrooms will require major modifications for ADA Compliance and general upgrades that include plumbing and aesthetics.  We did some repair to one set of our student restrooms this summer that included new ceiling and flooring that upgraded it considerably.|2019
52714720134403|Lassen-Antelope Volcanic Academy (LAVA)|1|||0||Not Met For Two or More Years||2019
43694274330668|Latino College Preparatory Academy|1|0%|0%|0|2019-10-30|Met|LCPA has worked in earnest to ensure that teachers have proper credentials in their assigned subject, that there are no teacher misassignments, and that appropriate curricular materials are provided to ensure mastery of California Common Core State Standards.  The facilities team has also done an excellent job of maintaining LCPA’s learning environment and addressing facilities issues proactively, before they become long term problems.|2019
01771800138289|Latitude 37.8 High|1|0|0|0|2019-10-31|Met||2019
10622810000000|Laton Joint Unified|1|0|0|0|2019-10-09|Met||2019
09619110000000|Latrobe|1|0|0|0|2019-10-15|Met|All teachers in the Latrobe School District are correctly credentialed for the grade level and subject matter that they are responsible for teaching.|2019
12626870124263|Laurel Tree Charter|1|3|0|0|2019-11-12|Met|Our high school teachers wear many hats and often teach outside their credentialed area.  However, they receive professional development in the areas they teach and they teach curriculum that is A-G approved.|2019
36750440118059|LaVerne Elementary Preparatory Academy|1|0|0|0|2019-10-24|Met||2019
19646910000000|Lawndale Elementary|1|1|0|0|2019-11-14|Met||2019
23739160000000|Laytonville Unified|1|0|0|0|2019-09-12|Met||2019
01100176002000|Lazear Charter Academy|1|0|0|0|2019-10-31|Met||2019
24657220000000|Le Grand Union Elementary|1|2|0|2|2019-11-12|Met|There are currently two teachers who are yet to be fully credentialed and are working as interns. Both are expected to be fully credentialed and highly qualified by June 2020. There are no vacant teaching positions. According to the Facilities Inspection Tool (FIT) report conducted on August 12, 2019, Interior Surfaces were considered to be in "Poor" condition. All identified areas have already been addressed and repaired by district maintenance as of October 2, 2019. The Safety category on the FIT report indicated "Fair" because six fire extinguishers did not have tags on them. This information has been forwarded to the local fire department and will be addressed ASAP.|2019
24657300000000|Le Grand Union High|1|0%|0%|17|2019-10-09|Met||2019
38684783830411|Leadership High|1|1|0|0|2019-10-28|Met|Leadership provides students with all of the required instructional materials for their courses. Teachers are required to hold, at minimum, a preliminary credential. The campus is clean and modern and safe, having been constructed and redone in 2014.|2019
33103300125237|Leadership Military Academy|1|0, 0, 0|0|0|2019-10-17|Met|2017-18 SARC, published 2018-19|2019
33103300134320|Leadership Military Academy - Indio|1|0, 0, 2|0|2|2019-10-17|Met|RCEA Indio is leasing an old school site that has electrical and restrooms/fountains that were found to be in poor repair upon inspection. They do not present a safety hazard and are clean and functional. Common area fountains have been replaced. 2017-18 SARC, published 2018-19|2019
01611920108670|Leadership Public Schools - Hayward|1|14%|0%|0|2019-10-19|Met|MET* LPS Hayward is committed to having fully credentialed teachers. We are also committed to hiring teachers reflective of our student population and with deep content knowledge.  To this end, we have built a unique teacher pipeline beginning with peer tutoring in high school, academic coaching in college and coming on board as interns after college graduation.  Although pipeline teachers are interns, they have had significant classroom experience at LPS and have participated in LPS professional development, often over a number of years.  All alumni pipeline teachers are teachers of color. In addition, we have formed a partnership with Harvard University and host 2-year Harvard Teaching Fellows who are enrolled in an intern program with that university.  These Fellows have strong subject backgrounds and the majority are teachers of color.  When you add pipeline teachers and Fellows enrolled in intentional programs the percentage of teachers meeting the LPS definition of High Quality Teachers is 96%.  LPS students have access to complete sets of instructional materials for all courses at school and home.  This is facilitated by a 1:1 laptop program that also includes the ability for students to take laptops home.  Provisions are made for extended use at school for those with home connectivity issues.  There are no outstanding facilities issues.  Security is maintained through fencing blocking outside entrance and a gate at the school’s main entrance.|2019
07617960101477|Leadership Public Schools: Richmond|1|10%|0%|0|2019-10-19|Met|MET LPS Richmond is committed to having fully credentialed teachers. We are also committed to hiring teachers reflective of our student population and with deep content knowledge.  To this end, we have built a unique teacher pipeline beginning with peer tutoring in high school, academic coaching in college and coming on board as interns after college graduation.  Although pipeline teachers are interns, they have had significant classroom experience at LPS and have participated in LPS professional development, often over a number of years.  All alumni pipeline teachers are teachers of color. In addition, we have formed a partnership with Harvard University and host 2-year Harvard Teaching Fellows who are enrolled in an intern program with that university.  These Fellows have strong subject backgrounds and the majority are teachers of color.  When you add pipeline teachers and Fellows enrolled in intentional programs the percentage of teachers meeting the LPS definition of High Quality Teachers is 100%.  LPS students have access to complete sets of instructional materials for all courses at school and home.  This is facilitated by a 1:1 laptop program that also includes the ability for students to take laptops home.  Provisions are made for extended use at school for those with home connectivity issues. There are no outstanding facilities issues.  The facility is three years old and is in excellent condition.|2019
19647330137513|Learning by Design Charter|1|0|0|0|2019-10-31|Met||2019
37683380106799|Learning Choice Academy|1|0|0|0|2019-10-10|Met||2019
37680230138073|Learning Choice Academy - Chula Vista|1|0|0|0|2019-10-10|Met||2019
27660922730240|Learning for Life Charter|1|0|0|0|2019-07-25|Met||2019
01612590115592|Learning Without Limits|1|0|0|0|2019-10-31|Met||2019
19648810118075|Learning Works|1|0|0|0|2019-11-06|Met||2019
43104390136655|Legacy Academy|1|||0||Not Met||2019
23752180000000|Leggett Valley Unified|1|0|0|0|2019-11-13|Met|Leggett Valley Unified has all teaching positions full at both sites will qualified educators.  We have no vacant postions at this time.  All students and staff are able to access educational materials at school and also at home both electronically and with hard copies in all subject areas.  We are on the most current state adoptions for Math, English Language Arts, History/Social Studies and Health.  We will be updating our Science curriculum during the 2020-21 school year.  All facilities are in good repair.  We scored exemplary at both of our campuses for the 2019-2020 school year.|2019
37682050000000|Lemon Grove|1|1 vacant teacher position|0|0|2019-10-08|Met|A position has been posted for a middle school physical education teacher.  This position is currently filled with a long-term substitute.  The District anticipates this position being filled in the near future.|2019
16639820110205|Lemoore Middle College High|1|0|0|0|2019-10-24|Met|Lemoore Middle College High School works to ensure that all students have access to standards-aligned instructional materials, that facilities are in a "Good" state of repair on the Facilities Inspection Tools, and that highly qualified teachers are working with all students.|2019
16639820136234|Lemoore Online College Preparatory High|1|0|0|0|2019-10-24|Met|Lemoore Online College Preparatory High School works to ensure that all students have access to standards-aligned instructional materials, that facilities are in a "Good" state of repair on the Facilities Inspection Tools, and that highly qualified teachers are working with all students.|2019
16639740000000|Lemoore Union Elementary|1|0|0|0|2019-10-08|Met||2019
16639820000000|Lemoore Union High|1|0|0|0|2019-10-10|Met|Lemoore Union High School District works to ensure that all students have access to standards-aligned instructional materials, that facilities are in a "Good" state of repair on the Facilities Inspection Tools, and that highly qualified teachers are working with all students.|2019
16639740100156|Lemoore University Elementary Charter|1|0|0|0|2019-11-12|Met||2019
19647090000000|Lennox|1|0|0|0|2019-10-08|Met||2019
19647090100602|Lennox Mathematics, Science and Technology Academy|1|0|0|0|2019-10-10|Met|During the 2018-19 school year, 100% of Lennox Academy teachers met all credential requirements in accordance with state guidelines. Minimum qualifications include: possession of a bachelor’s degree, possession of an appropriate California teaching credential, and demonstrated competence in core academic subjects. All textbooks and materials used in the core curriculum at Lennox Academy are aligned to the California Standards. Instructional materials are reviewed and selected in accordance with the criteria of the charter petition. Lennox Academy issued a laptop to every student enrolled at the school during the 2018-19 school year for their use both at the school site and in doing research and homework off site. Lennox Academy leases its facility from the Lennox School District who takes great effort to ensure that the school is clean, safe and functional through proper facilities maintenance. Ongoing maintenance and campus improvements assure facilities remain up to date and provide adequate space for students and staff. Lennox Academy custodial staff works in conjunction with the Lennox School District maintenance staff to ensure that the repairs necessary to keep the school in good condition are completed in a timely manner. A work order process is used by Lennox Academy and the District staff to communicate non-routine maintenance requests.|2019
37680230119594|Leonardo da Vinci Health Sciences Charter|1|0|0|0|2019-10-08|Met|All teachers are appropriately credentialed and assigned accordingly in regards to their credential.|2019
34752830126060|Leroy Greene Academy|1|0|0|0|2019-10-25|Met||2019
53717460000000|Lewiston Elementary|1|0|0|0|2019-10-28|Met||2019
19647330131904|Libertas College Preparatory Charter|1|0|0|0|2019-10-28|Met||2019
49707970000000|Liberty Elementary|1|0|0|0|2019-10-17|Met||2019
49707976051833|Liberty Elementary|1|0|0|0|2019-10-17|Met||2019
54719850000000|Liberty Elementary|1|0|0|0|2019-10-08|Met||2019
07617210000000|Liberty Union High|1|0|0|0|2019-10-23|Met||2019
38684783830429|Life Learning Academy Charter|1|0|0|0|2019-05-28|Met||2019
19646670123174|Life Source International Charter|1|Life Source International Charter School has 0% misassignment of English learner, 0% misalignment of teachers, 0% vacant teacher positions|0%|0|2019-10-23|Met||2019
19734370115725|Lifeline Education Charter|1|1, 1, 1|0%|0|2019-08-17|Met||2019
01612590130633|Lighthouse Community Charter|1|2 EL misassignments; 0 subject misassignments|0|0|2019-06-12|Met|The two teachers who do not currently have EL authorizations are transferring out-of-state credentials to California, and are working on their EL authorization.|2019
01612590108944|Lighthouse Community Charter High|1|2 EL misassignments; 2 subject misassignments|0|0|2019-06-12|Met|The two teachers identified here as lacking EL authorizations possess out-of-state credentials, and are working on their EL authorizations. The two teachers who are mis-assigned possess California credentials in other subject areas, and are placed under the Limited Assignment Option, and are in the process of adding the additional authorization to their credential so that they will have the appropriate subject authorization for the courses they teach.|2019
10622406006704|Lincoln Elementary|1|0/0% Misassignments of Teachers of ELs, 0 Total Teacher Misassignments, 0 Vacant Teachers|0/0%|0|2019-10-14|Met||2019
21653750000000|Lincoln Elementary|1|||0||Not Met||2019
52105206119606|Lincoln Street|1|0|0|0|2019-11-06|Met||2019
39685690000000|Lincoln Unified|1|5|0|0|2019-10-23|Met||2019
