cdsCode|lea|priorityNumber|summary|meetingDate|additionalInfo|performance|year
44697650000000|Live Oak Elementary|6|The Live Oak School District has historically administered the California Healthy Kids Survey every other year in grades 5 & 7. The survey was last administered in 2019.   Key district-level findings from the 2019 survey include the following strengths: the majority of students feel happy and safe while at school; they report high levels of academic motivation and high parent expectations; and alcohol, drug, and tobacco use is minimal.  Areas for improvement include: increasing students’ sense of meaningful participation at school; education around the harmful impacts of e-cigarettes; decreasing rates of sadness across gender and ethnicity groups.   Principals were given their school-level report, school report card (as available) and COE-provided worksheet to guide their review of the school’s results and determine an area of focus for the 2019-20 school year (see below). Each site has submitted an action plan with specific steps to address their area of focus.  Del Mar Elementary: Increase % of Students Reporting High Levels of “School Connectedness” Green Acres Elementary: Increase % of Students Reporting High Levels of “Meaningful Participation” at School Live Oak Elementary: Reduce % of Students Reporting Being the Subject of Mean Rumors and Being Called Bad Names Shoreline Middle: Reduce % of Students Reporting Use of e-cigarettes and Increase % of Students Perceiving Harm of e-cigarettes  Finally, it was determined during our LCAP planning process that the District would begin administering the survey in grades 5 & 7 every year beginning in 2019-20.   Full District and School-level reports of the California Healthy Kids Survey may be found here:  https://www.losd.ca/apps/pages/index.jsp?uREC_ID=1548372&type=d&pREC_ID=1674488|2019-10-02||Met|2019
51713990000000|Live Oak Unified|6|The classrooms at my school are clean and well maintained. Luther  97% LOMS  95%   Encinal  98%  LOHS   89%  VOHS  100%     I feel safe at my school. Luther  97%   LOMS  90%  Encinal  92%   LOHS   88%   VOHS  87%   Incidences of bullying are noticed and dealt with in my school. Luther  89%  LOMS  80%   Encinal  74%   LOHS   75%   VOHS  81%    I look forward to coming to school. Luther  96%   LOMS  84%   Encinal  83%   LOHS   70%  VOHS  81%     I try hard in school. Luther  99%   LOMS  99%   Encinal  97%  LOHS   94%  VOHS  97%     Adults at my school care about me. Luther  96%   LOMS  90%   Encinal  97%   LOHS   88%   VOHS  100%    I feel that the rules are communicated to me. Luther  97%   LOMS  98%   Encinal  93%   LOHS   91%   VOHS  94%    Discipline for breaking rules is consistent. Luther  94%   LOMS  87%   Encinal  72%   LOHS   86%   VOHS  100%    I feel that I am respected by teachers and staff. Luther  94%   LOMS  92%   Encinal  92%  LOHS   88%  VOHS  100%   A counselor is available to help me with my problems Luther  96%   LOMS  93%  Encinal  95%  LOHS   93%   VOHS  100%   School climate survey results show that students feel safe, cared about, and engaged.  Results support our continued efforts to make students feel welcome, safe, cared about, and engaged in school with goals and purpose.  An area we continue to address is bullying, by educating students, correcting behaviors, and supporting students who feel bullied.|2019-10-17||Met|2019
01612000000000|Livermore Valley Joint Unified|6|Livermore Valley Joint Unified School District maintains a positive school climate and learning environment.  The California Healthy Kids Survey is administered to students in grades five, seven, nine, and eleven. Participation in the survey is anonymous and optional.  Percentage of students reporting feeling moderately to highly connected to school: 5th Grade - 96%, 7th Grade - 90%, 9th Grade - 92%, 11th Grade - 89% Percentage of students experiencing caring adult relationships at school: 5th Grade - 97%, 7th Grade - 87%, 9th Grade - 85%, 11th Grade - 88% Percentage of students reporting that they feel safe most or all of the time they are at school: 5th Grade - 84%, 7th Grade - 63%, 9th Grade - 60%, 11th Grade - 61% The results show that our students generally feel safe, connected, and supported in our schools. Results of the California Healthy Kids Survey are reported to the Board of Trustees. LVJUSD continues to strengthen the learning environment by providing Positive Behavior Intervention Supports and social emotional learning through the Choose Love curriculum for students, and ongoing training for staff. In addition to the California Healthy Kids Survey, we use local School Wide Information System (SWIS) data and results from our Panorama Social Emotional Learning Survey to be responsive to student needs.|2019-10-15|The Livermore Valley Joint Unified School District has established the LVJUSD Framework for Success. Our Framework prioritizes academic, behavioral, and social emotional learning for all students. To support positive school climate, all schools are participating in Positive Behavior Intervention and Supports (PBIS) implementation. Our District has also adopted Choose Love as our social emotional learning curriculum and it is being implemented at all of our schools. In addition to the California Healthy Kids Survey, we use local School Wide Information System (SWIS) data and results from our Panorama Social Emotional Learning Survey to be responsive to student needs. We have also created a mental health page on our website to support families.|Met|2019
24657480000000|Livingston Union|6|LUSD provides a local Student Climate Survey to all students in grades 3-8. The data is evaluated at site and district levels and is used to improve school climate with a focus on school safety and student connectedness. Data points include *School Safety and Connectedness* Adult Support and Expectations* Student Beliefs. Data results are reported through the LCAP Annual Update and shared with stakeholders via advisory meetings and regularly scheduled meetings of the local governing board.  LUSD has 3 nationally ranked counseling programs.|2019-10-10||Met|2019
19647336017891|Lockhurst Drive Charter Elementary|6|Lockhurst Drive Charter Elementary administered the 2018-19 School Experience Survey. The following are the results that pertain to school climate: * School Experience Survey participation rates for students was 96%  This is an increase of 27% increase from the previous year. * Lockhurst was perceived to be safe place by at least 91% of students.   * When students were asked if adults treated them with respect 88% of students replied in the affirmative.   * 92% of students reported being happy when coming school.  * 91% of students reported feeling like they are part of the school.  The following data above show that Lockhurst is safe, nurturing, and respectful environment where students come to school eager to learn.  Students know that they our part of our community where learning and over all wellness is the main focus.|2019-10-23||Met|2019
01612590134015|Lodestar: A Lighthouse Community Charter Public|6|In grades 3-8, we administer portions of the School Climate Assessment Instrument (SCAI) each spring as a measure of school climate. Specifically, we look at the portions related to Student Interactions and Attitude and Culture to assess student connectedness to school and school safety. During the 2018-19 school year, 80% of students (264 students) in 3rd-8th grades completed the survey. Overall, 42% of responses to student culture questions at 6-8 were rated positively and 37% were neutral; in K-5, 48% of responses were positive and 38% were neutral.    A key strength was that students feel they can trust and talk to most of the adults, with 97% at K-5 and 76% at 6-8 feeling they have at least some adults they trust at Lodestar. Additionally 57% of K-5 students and 51% of 6-8 students feel safe everywhere at school, with an additional 21% of K-5 and 31% of 6-8 feeling safe most of the time.    One area of growth is around the use of mean language, where only 33% of students feel that other students will point out that it’s not right, and 51% feeling that students using mean language sometimes getting in trouble with an adult. The corresponding numbers for 6-8 are 30% positive and 21% negative. This relates to a question related to positive student interactions across difference, where 37% of students responded positively in K-5 and 32% in 6-8. In response to these areas for growth, we are putting more emphasis in 2019-20 into our Crew curriculum, ensuring that students have the opportunity to build positive relationships with each other, with specific attention to developing relationships across difference.|2019-06-12||Met|2019
39685850000000|Lodi Unified|6|The 2018-19 Lodi Unified School District School Climate Survey was taken by 15,698 students, representing 48 school sites in grades 4-12 with an approximately equal distribution across all grade levels. The survey was comprised of 44 questions on a four-point agreement scale (Strongly Agree, Agree, Disagree, and Strongly Disagree). The survey was designed to address the National School Climate Center’s characteristics of a positive school climate as follows:  Norms, values, and expectations that support people feeling socially, emotionally, physically safe. • People are engaged and respected. • Students, families, and educators work together to develop and contribute to a shared school vision. • Educators model and nurture attitudes that emphasize the benefits and satisfaction gained from learning. • Each person contributes to the operations of the school and care of the physical environment. School Safety: 79% of the students agree or strongly agree that they feel safe at school. This is supported to some extent by questions addressing students’ perceptions of their peers. For example, 73% of the students disagree or strongly disagree that they are often bullied. However, a lower percentage disagree or strongly disagree (57%) that students threaten to hurt each other, and steal, damage or destroy other students’ property. 55% of the students disagree or strongly disagree that they fight a lot. School Connectedness: 83% of the students agree or strongly agree that they feel what they are learning is important to them, and 85% agree or strongly agree that there are opportunities to become involved in activities outside of class. 80% agree or strongly agree that they feel socially accepted at school. These data are supported to some extent by how students regard the adults at their schools. 85% of the students agree or strongly agree that their teachers care about them, and 74% agree or strongly agree that their teachers treat them respectfully. 75% of the students agree or strongly agree that, administrators discipline students of different ethnicities fairly.  In today's environment of constant news along with social media, it is difficult to reassure staff and students of their safety. While almost 80% of students feel safe at school, there is always room for improvement. The district will continue to provide and possibly increase Campus Supervisors on secondary 7-12 campuses. In addition, physical security measures will continue to be put in places, such as alarms, cameras, and fencing. The district will continue to support School Resource Officers to service our campuses. Site Leadership teams have received training on PBIS and are developing and implementing strategies to help promote a bully-free environment.  New: the district will participate in “See Something, Say Something” from Sandy Hook. All administrators will participate in a two-hour presentation and training. “See Something, Say Something” is to be implemented at the school sites.|2019-10-15||Met|2019
12629276008023|Loleta Elementary|6|We administered the CHKS in the 2017-2018 academic year but did not do so 2018-2019. In between we administered our own climate survey. The survey showed us that although we used visuals, restorative circles and taught what bullying is, about 50% of students felt that students said mean bullying things to them. The survey also showed that 90% of the students felt they had at least one adult on campus who they could confide in and go to when needing to feel safe. With the help of the Humboldt County Office of Education, we held a root cause analysis for our stakeholders group, our staff, our students and our ELAC community which resulted in the following three main challenges to our school culture and thus our student performance and attendance 1. Student refusal and lack of positive reinforcement including school wide pre-teaching and testing behavioral supports 2. Chronic absenteeism 3. Poor parent input.  What we did to address academic strength needs: Students who have a history of refusing assessments were identified and positive behavioral intervention strategies will be identified and implemented. Professional development with teachers on implementing positive behavioral intervention strategies to support student participation. Professional development about intrinsic bias and microaggressions. Positive pre-teaching and school wide efforts to encourage and support student participation. Practice test taking. Students will work with the state provided interim tests to practice familiarity with technology as it pertains to the test requirements and academic requirements. Our Superintendent, and school psychologist recognized the need to develop better relationships between all the students and staff. The first step was assess any student exhibiting behaviors affecting their ability to stay in class. Secondly to meet with parents as an SST and develop a behavior plan for any students needing support with constant feedback between teacher, family and psychologist. For our tier three students, recommended therapy and alternative spaces if needed. We saw the beginnings of change by the end of the year. There was a decrease in suspensions for the majority of the population, less physicality and more restorative practices and a feeling of peace on the campus. Students began having fun versus constantly reporting agitation. We also brought in art, music and P.E. In the 2019-2020 year we have plans for a sensory room and a Zen Den where students have the opportunity to prevent and de-escalate. Plan to implement Love and Logic schoolwide in the 2019-2020 year.|2019-10-22||Met|2019
12629270000000|Loleta Union Elementary|6|We administered the CHKS in the 2017-2018 academic year but did not do so 2018-2019. In between we administered our own climate survey. The survey showed us that although we used visuals, restorative circles and taught what bullying is, about 50% of students felt that students said mean bullying things to them. The survey also showed that 90% of the students felt they had at least one adult on campus who they could confide in and go to when needing to feel safe. With the help of the Humboldt County Office of Education, we held a root cause analysis for our stakeholders group, our staff, our students and our ELAC community which resulted in the following three main challenges to our school culture and thus our student performance and attendance 1. Student refusal and lack of positive reinforcement including school wide pre-teaching and testing behavioral supports 2. Chronic absenteeism 3. Poor parent input.  What we did to address academic strength needs: Students who have a history of refusing assessments were identified and positive behavioral intervention strategies will be identified and implemented. Professional development with teachers on implementing positive behavioral intervention strategies to support student participation. Professional development about intrinsic bias and microaggressions. Positive pre-teaching and school wide efforts to encourage and support student participation. Practice test taking. Students will work with the state provided interim tests to practice familiarity with technology as it pertains to the test requirements and academic requirements. Our Superintendent, and school psychologist recognized the need to develop better relationships between all the students and staff. The first step was assess any student exhibiting behaviors affecting their ability to stay in class. Secondly to meet with parents as an SST and develop a behavior plan for any students needing support with constant feedback between teacher, family and psychologist. For our tier three students, recommended therapy and alternative spaces if needed. We saw the beginnings of change by the end of the year. There was a decrease in suspensions for the majority of the population, less physicality and more restorative practices and a feeling of peace on the campus. Students began having fun versus constantly reporting agitation. We also brought in art, music and P.E. In the 2019-2020 year we have plans for a sensory room and a Zen Den where students have the opportunity to prevent and de-escalate. Plan to implement Love and Logic schoolwide in the 2019-2020 year.|2019-10-22||Met|2019
43695000000000|Loma Prieta Joint Union Elementary|6|We are in the process of determining the best survey tool for gathering valid measures of perceptions of school safety and connectedness. We have preliminary plans to re-administer the Search Institute Survey: Profiles of Student Life – Attitudes and Behaviors. In the interim, we have conducted a variety of student focus-groups to gather school climate indicators of success and opportunities for improvement including, but not limited to, monthly in-person Superintendent meetings with students totaling 200 students annually, a facilitated asset-building workshop for approximately 70 students representing diverse student groupings, and teacher-led discussions. The information gathered has been used to identify specific actions and goals within our newly-adopted strategic plan. Examples of actionable outcomes include, support for students regarding social-media impacts, increased student engagement activities during lunch and/or other unstructured time and revisiting our orientation programs to improve school-to-school transitions.|2019-11-13||Met|2019
54719930124776|Loma Vista Charter|6||||Not Met|2019
49708470127555|Loma Vista Immersion Academy|6||||Not Met|2019
42692290000000|Lompoc Unified|6|The Lompoc Unified School District administers the California Healthy Kids Survey every other year.  The survey will be administered to students in grades five, seven and nine during the 2019-2020 school year.  Data complied from the 2017-2018 administration was reported to the Board of Education.  The data indicated strengths in the areas of students feeling connected to school staff and students feeling safe at school.  Disaggregated data indicates 11th grade students do not feel as connected to a school staff member as 5th, 7th or 9th grade students.  The District has identified students' social-emotional health and increasing students in making decisions about their learning areas focus for the upcoming school year.  More than 10% of students in grades 7, 9 and 11 reported to have seriously considered attempting suicide during the '17-'18 school year.  More than 44% of students at each level reported they have no say in decision-making regarding their learning.  The District provides funding for student support counselors at all sites.    The District has applied for grants aimed at improving school safety and increasing social-emotional supports for students.  The most significant challenge for LUSD, under Priority 6, is the number of students who have significant trauma impacting their academic and social development, grades K-12.  The LCAP will continue to fund health staff, behavior specialists and seek training opportunities for staff in order to address the identified students needs.|2019-10-22||Met|2019
14632890000000|Lone Pine Unified|6|All of the students at LPUSD (grades K-12) were surveyed. Appropriate age groups took the Healthy Kids survey as administered by Inyo County Superintendent of Schools.|2019-10-16||Met|2019
19647250000000|Long Beach Unified|6|Over the past year, students' overall favorable responses on the School Culture and Climate Survey increased from 70% to 73%. Parent results inched by a percentage point to 94%, while staff responses dipped slightly from 83% to 82%. Students’ overall favorable responses on the Social-Emotional Learning Survey went from 68% to 70%. The growth that LBUSD saw in positive student perceptions was slightly higher than in the previous survey administration.  The School Culture and Climate Survey had four main categories: climate of support for academic learning; knowledge and fairness of discipline, rules, and norms; safety; and sense of belonging (school connectedness). For secondary students, while favorable responses increased by two percentage points for climate of support and school connectedness, it went down by two percentage points for safety. This latter category went up by a percentage point for both elementary students and parents. Staff responses showed some decline for knowledge and fairness, safety, and school connectedness.  The Social-Emotional Learning Survey had four main categories: self-management, self-efficacy, social awareness, and growth mindset. Self-management went down by a percentage point, but self-efficacy, which had been LBUSD’s greatest area for improvement, grew by three percentage points. In particular, 57% agreed with the idea that “I can master the hardest topics in my classes,” an improvement of five percentage points. “I can meet all the learning goals my teachers set” rose from 70% to 74%. In an effort to accelerate progress, LBUSD revised its plan by increasing funds for enhanced efforts in mental health / social emotional support services and tutoring. Based on feedback from community organizations and other stakeholders, LBUSD had identified 30 high-need schools where unduplicated students make up a large share of the population, and these sites received greater resources. Twenty-five of them had access to additional regional mental health and social-emotional services in new Family Resource Centers. These centers coincided with the establishment of a 250:1 ratio of student to counselor personnel in five high schools with the most significant needs.|2019-08-20||Met|2019
18750366010763|Long Valley|6|Surveys were conducted during March and April 2019 to all enrolled students and their families and included questions on student perceptions of school safety and connectedness. Survey results include: 90.34% of Doyle parents and 100% of Portola parents responded affirmatively to the statement, "my child feels connected to the school community".  Responses to school safety include:  Doyle:  grades 6-12: 85.71% grades K-5:92.47 parents: 100% Portola:  grades 6-12: 100% grades K-5: 100% parents: 100% Student’s sense of safety is of extreme importance.  During the 2019-20 school year, efforts for classroom meetings in Doyle (grades 6-12) will be initiated to determine the causes of this statistic.  Last year there was an elevated response to bullying at the Doyle campus.  This year, the response to experiencing bullying at school dropped from 43% to 22.45%.  The continued implementation of PBIS and the use of STOP-IT, an anti-bullying application will continue.  Additionally, The California Healthy Kids Survey was administered. 45 students in grades 7-12 responded.  Of those respondents, 67% had a high degree of agreement that they felt a sense of connectedness to the school.  This was a slight improvement over last year’s results.  Results of concern are 39% of students responded yes to having chronic sad or hopeless feelings.  The school provides mental health support and intends to make sure all student and families know of its availability.|2019-06-13||Met|2019
18641626010763|Long Valley Charter|6||||Not Met|2019
18641620135756|Long Valley Charter - Susanville|6||||Not Met|2019
31668450117150|Loomis Basin Charter|6|LBCS continues to be proud of the educational experience our students receive. As an International Baccalaureate World school, authorized in both the Primary Years and the Middle Years Programs, we use the Learner Profile to guide our positive behavior interventions. Students learn, practice, and model IB attributes like being balanced and caring, and being reflective and principled. From a climate survey, 90% of LBCS parents “agree” or “strongly agree” that there is an atmosphere of care, respect and responsibility at my child’s school, and 92% of our parents believe that their, "child's school has programs that promote positive student behavior."   Additionally, LBCS incorporates a K-8 fine arts program, a K-8 music program, including an additional Band for 5th and 6th graders, and K-8 Spanish instruction. Extra-curricular activities, such as the Loomis Basin Athletic League, the LUSD choir, and the Junior Eagle Band, support engagement within the district community.  Our efforts to improve the learning environment are evident across the school campuses. Based on a survey of our 4th through 8th graders, 85% of students reported that they “always” or “often” felt safe at school.   One area that we will continue to focus on to improve the learning environment for students is in providing social-emotional instruction, with some support from District Counselors. By providing direct instruction in this area, we hope to increase our students’ abilities to navigate social and emotional challenges at school with the ultimate goal of increasing student resiliency. As indicated in the California School Dashboard, we continue to maintain a low suspension rate.  Additionally, LBCS and LUSD take pride in maintaining our school facilities and completing maintenance projects throughout the year to ensure that our schools are in top shape to support our students in their learning.|2019-11-07|LBCS is evaluated by the IBO every five years to ensure that we meet the standards to be qualified as an IB World School. Evaluators examine our philosophy, our organization, and our teaching, learning, and assessment. Both our Primary Years and Middle Years Programs have completed successful evaluation visits.|Met|2019
31668450000000|Loomis Union Elementary|6|LUSD continues to be proud of the educational environment provided to ensure an optimal learning experience for students. We are guided by the motto of “WE ARE LUSD- We Accept All, Respect All, Educate All” and are continually reviewing our facilities and programs to ensure that we are meeting the needs of all learners. LUSD takes pride in maintaining our school facilities and completing maintenance projects throughout the year to ensure that our schools are in top shape to support our students in their learning. In addition, LUSD implements a variety of programs designed to increase student engagement with, and connection to, their school community. LUSD has four schools implementing Positive Behavior Interventions and Supports (PBIS); all of which have been recognized by the California PBIS Coalition for exemplary implementation at either silver, gold, or platinum levels.  Additionally, LUSD incorporates a music program (including Band and Choir) at all school sites, and extra-curricular activities such as the Loomis Basin Athletic League, to support engagement in athletic contests within the school community.   Our efforts to improve the learning environment are evident across the school campuses. Based on a survey of our 5th-8th grade students in 2017, 87.2% of the students responded that they either "always" or "often" feel safe at and connected to their school. In 2019, LUSD sent out a student survey focused on instructional technology access and use.  This survey, which had an 80% participation rate, provided data to each school site around which areas for improvement could be generated.  LUSD plans to survey 5th-8th grade students in 2020 with a focus on how students feel about safety, support, and connection at school.  This survey will utilize a likert scale.  One area that we will continue to focus on to improve the learning environment for students is in providing social-emotional instruction.  By providing direct instruction in this area, we hope to increase our students’ abilities to navigate social and emotional challenges at school with the ultimate goal of increasing student resiliency. As indicated in the California School Dashboard, we continue to maintain a low suspension rate. Implementation of PBIS and other social emotional support programs are designed to assist students in learning appropriate school behaviors with the ultimate goal of an overall reduction in school behaviors leading to suspension.|2019-11-07|In addition to PBIS, LUSD has a number of programs and initiatives that support a positive school climate. Two LUSD schools participate in the International Baccalaureate program and one school implements a CARE values program to support the character development of students.  Furthermore, our student support staff, including school psychologists and counselors, provide instruction and support to increase prosocial behaviors at school.|Met|2019
30739240000000|Los Alamitos Unified|6|The CHKS, which is administered every other year, was administered to all grade 11 students in Spring 2018. 89% of students indicated a moderate or high level of school connectedness. Internal metrics showed that 71% of students were connected to Los Alamitos High School through at least one or more activity, arts endeavor, and/or athletic participation. The District values connectedness as a Board Priority and continues to find ways in which to open access for students beyond the classroom. On the CHKS, 82% of grade 11 students reported feeling "very safe" or "safe" with 16% stating they neither felt safe or unsafe. The District has taken numerous measures to create a safe learning environment including stationing a School Resource Officer at Los Alamitos High School, employing eleven campus supervisors, dedicating a site administrator to oversee the implementation of school wide safety procedures and having a Director of Safety and Personnel Services to oversee safety procedures and protocols districtwide. LAHS has recently installed a video surveillance system, brand new fire alarm and updated the visitor management system. The Board of Education has made student safety a Board Priority Goal. Substance abuse prevention continues to be a focus. 60% of students in grade 11 reported using alcohol or drugs in 2018. The District has a robust, comprehensive substance abuse prevention program and substance abuse prevention task force overseen by the Director of Safety and Personnel Services. Random Drug Testing, Drug Canine Program, Alternative to Suspension Program, Parent/Student Information Nights, Red Ribbon Week, Every 15 Minutes, Prescription Drug Take Back Events, and many other efforts and programs are employed to combat drug use in the community.|2019-10-08||Met|2019
43695180000000|Los Altos Elementary|6|Last year LASD administered a Social Emotional Survey to all students in grades 3-8. The survey looked at the following areas: Academic Behaviors, Academic Mindset, Academic Perseverance, Classroom Context, Learning Strategies, and Social Skills. Three questions we are tracking on the LCAP include: I actively participate in class discussions. 70%  I feel like I belong at this school. 78% I feel safe at my school. 83% As a district, we continue to work on relationship building, creating safe and supportive classroom environments and schools, and building academic conversation skills to support classroom engagement.|2019-10-28||Met|2019
19647330110304|Los Angeles Academy of Arts and Enterprise|6|There were multiple improvements observed on the school climate survey. The indicator - Most students feel safe on campus - increased to 50% from 44%. The indicator - Most parents are informed about classroom activities - increased to 55% from 43%. The indicator - Most families find the school to be a welcoming place - increased to 50% from 43%. The indicator - The school feels like an inviting inclusive place - increased to 45% from 40%. The indicator - The school does a good job communicating with parents - increased to 52% from 44%.|2019-08-29|During school year 2017-2018, there were multiple leadership and staff changes. The noted improvements last year may be related to the stability of staff and programs.|Met|2019
19772890109942|Los Angeles College Preparatory Academy|6|Data: On the 2018-2019 School Climate Survey 92% of the students reported they like the school and are here by choice, while 8% indicated they are here because of their parent's choice.  93% of the students reported they feel as if they are learning and their teachers are supporting them. 4% did not answer that section of the survey, while 3% fell neutral in this category. 91% of the students reported they strongly feel that teachers and administration supports them. 3% did not answer the question and 4% fell neutral and 2% disagreed in this category. 95% reported they felt the instructional environment was safe, 5% did not answer the question. Meaning: The results indicate that the greater portion of the student population enjoy the school, their teachers, learning and feel safe. LACPA have developed a behavioral matrix and school culture of positivity and reform rather than being punitive.  LACPA is still finding ways to engage more parents in events, meetings and decision making processes. There are families that are consistent in their presence but we need to engage more and new parents.|2019-06-25|LACPA is making meaningful efforts to constantly improve programming, events and outside activities to create a fun and real-world experience for students. LACPA has identified grants over the past year to assist in student funding of AP and PSAT exams, college applications, sports and dual enrollment fees as applicable.|Met|2019
19101990000000|Los Angeles County Office of Education|6|For the 2018-2019 school year, LACOE Educational Programs continued to focus on reducing suspensions and improving safety throughout all schools. LACOE-wide implementation of Positive Behavior Interventions and Supports (PBIS) continues throughout the juvenile court schools and county community schools. Each school has maintained a PBIS site-level team with various agency partners represented. These teams regularly review data, improve practice and analyze school wide expectations and rewards. This past year Barry J. Nidorf Juvenile Hall School, Central Juvenile Hall School, and Angeles Forest Principal Administrative Unit Camp Schools received state recognition earning the Bronze level for PBIS.  Data - With regard to the LCAP Survey, LACOE received the responses of 312 students who answered the following: Learning Environment "My school provides me with a good education" 85% of students agreed with this statement. "I believe my school prepares me for future college and career paths" 69% of students agreed with this statement.  School Climate "I look forward to participating in school each day" 72% of students agreed with this statement. "I feel safe and supported while at school" 79% of students agreed with this statement. "If I have a problem, I know I have someone at school that I can talk to" 68% of students agreed with this statement. "My school is clean, safe, and in good condition" 79% of students agree with this statement.  Meaning - Although the majority of student survey respondents have a positive outlook on the school with regards to the learning environment and climate, there is definite room for improvement. Therefore, a continued focus on PBIS is needed along with continued focus on teacher instruction and student engagement. Over the past year, the largest barrier to improving in these areas has been inconsistency among agency partners and staff turnover due to the reduction in force (RIF). As our incarcerated settings continue to downsize, layoffs are inevitable. Therefore, site teams change and continued training must take place to build capacity among staff.  Use - Due to this data and other means of assessment, it has been determined that staff will continue to receive training in Nonviolent Crisis Intervention (NCI), restorative practices, trauma-informed teaching, and PBIS. Additionally, seven Counselor Behavior Managers positions have been created for the purpose of increasing attendance, decreasing suspensions, and providing behavior counseling at the school sites. The Counselor Behavior Managers' work will be executed through and MTSS framework applying methodologies from PBIS, NCI, restorative justice, and other proven strategies.|2019-10-15||Met|2019
19101990109942|Los Angeles International Charter High|6||||Not Met For Two or More Years|2019
19647331996610|Los Angeles Leadership Academy|6|(DATA) Students at our school take a School Climate Survey at least three times in a school year. These initial results identify that 66.6% of students strongly agree or somewhat agree that this school is a supportive and inviting place for students to learn. 54.5% of the students surveyed feel that there’s an adult to go to if they being bullied and 46.5% of students feel that they are treated with respect by the adults. In terms of connectedness, approximately half of the students shared that they like school (agree or strongly agree), and 63.7% of students believe that the school promotes academic success for all students.   (MEANING) The data demonstrates that generally students feel safe at school, but there’s a need to increase connectedness amongst students and practice interpersonal skills. This data correlates with other types of data collected at school via observations, teacher input, family input, and discipline data. There are rules, structures, and systems in place to clarify expectations and to provide the necessary incentives and consequences. We continue to work through PBIS activities to reinforce the positive school climate that we strive for.  (USE) We have committed to improving our school culture through researching and practicing how to be more culturally responsive. In 2018 we formed a school PBIS committee that continues to work on culture and will continued to define our vision of school community. The goal is to create a positive school environment that is supportive of rigorous learning where all participants hold each other to high expectations. We have also committed to adding in subgroup data as part of the survey in order to allow us to desegregate the data. This will allow us to ensure all students are feeling safe and connected.|2019-11-15||Met|2019
19647330124818|Los Angeles Leadership Primary Academy|6|(DATA) Students at our school take a School Climate Survey at least three times in a school year. These initial results identify that 89.7% of students strongly agree or somewhat agree that school is safe. 94% of elementary students feel that there’s an adult to go to if they need anything and that adults at school care about them. In terms of connectedness, 94.6% of students share they like school (agree or strongly agree), and 98% feel that they are respected at school.  (MEANING) The data demonstrates that generally students feel safe at school, but there’s a need to increase connectedness amongst students and practice interpersonal skills. This data correlates with other types of data collected at school via observations, teacher input, family input, and discipline data. There are rules, structures, and systems in place to clarify expectations and to provide the necessary incentives and consequences. We continue to work through PBIS activities to reinforce the positive school climate that we strive for.  (USE) We have committed to improving our school culture through researching and practicing how to be more culturally responsive. In 2018 we formed a school PBIS committee that continues to work on culture and will continued to define our vision of school community. The goal is to create a positive school environment that is supportive of rigorous learning where all participants hold each other to high expectations. We have also committed to adding in subgroup data as part of the survey in order to allow us to desegregate the data. This will allow us to ensure all students are feeling safe and connected.|2019-11-15||Met|2019
19647330000000|Los Angeles Unified|6|LAUSD administered the 2018-19 School Experience Survey during the fall semester. The following are the results that pertain to school climate:  • School Experience Survey participation rates for students was 82%. • The percentage rates of middle and high school students reporting being happy at school were 74% and 67% respectively. Sixty-eight percent of middle school students reported feeling like they are part of their school, while 61% of high school students also reported feeling they were a part of their school. • LAUSD schools were perceived to be safe places by at least 82% of students. • When students were asked if adults treated them with respect, 80% of elementary school students, 68% of middle school students and 61% of high school students replied in the affirmative.|2019-10-10||Met|2019
24657550000000|Los Banos Unified|6|To determine the perceptions of school safety and connectedness, LBUSD administered the California Healthy Kids Survey (CKHS) and the annual LCAP survey by Hanover Research.   1. Key Learnings Responses from students, staff, and parents to the Hanover survey paint a generally positive picture of the school climate at LBUSD schools.  Of the over 1500 responses from secondary students, 73% feel they belong in school, 79% feel safe at school, and 76% feel that adults care about them.  Elementary students reported similar response with 75% responding that they feel safe and belong at school and 67% reported that adults care about them.  Among parents, the results were even more positive, with over 90% of parents responding that they feel LBUSD schools are preparing their students for the next grade level and that they are satisfied with school safety and communication home.  The CKHS paints a much different picture.  In 5th grade, students responded they feel connected to their schools.  That percentage drops to only 25% in 7th grade and drops to 12% in 11th grade.  A majority of students responses indicate they feel safe at school (over 50%).  However, in the category of mental health given only to secondary students, 35% of 9th graders and 42% of 11th graders expressed that they have experienced chronic sadness/hopelessness in the last 12 months.  Also, 21% of 9th graders and 20% of 11th graders have considered suicide in the past 12 months.  2. Meaning STRENGTHS AND AREAS OF GROWTH: LBUSD students at both the elementary and the secondary levels feels safe and comfortable at school.  The percentage of students reporting physical altercations with other students decreases from middle school to high school.  Students report that they like being challenged and like to learn, which indicates higher motivation for learning than is typically perceived.  CHALLENGES:  Over 80% of students report they understand they need to behave at school, but only 37% feel their peers actually behave.  In the CKHS, low percentages of students report feel they have caring adult relationships (18% of 9th graders), yet in response to the Hanover Survey, 76% responded that adults care about them.  The high percentage of students reporting feelings of chronic sadness and/or hopelessness and suicidal thoughts is cause for concern.   3. Actions In response to the results of this indicator and as part of the LBUSD cycle of continuous improvement, LBUSD has taken and is taking the following actions.  LBUSD began work last year on implementing PBIS systems of support across school sites.  Training and support is being provided to better equip staff to handle student misbehavior and promote positive student behavior.  LBUSD hired additional wellness counselors to provide guidance, direction, and administer groups to students struggling with a variety of mental and social issues. In addition, LBUSD has contracted with local agencies for clinicians to provide mental health support.|2019-11-14||Met|2019
